id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
vqa9qg2yil,2012-08-10,2012-08-10 22:28:21,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
qxo2mrhsd2,2014-04-30,2014-04-30 16:41:08,,-unknown-,,basic,0,en,direct,direct,product,Web,Android Tablet,IE,NDF
01fjwm36lr,2013-11-21,2013-11-21 18:45:36,2013-11-22,FEMALE,24.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
agcjdupzwi,2014-01-20,2014-01-20 20:31:31,,MALE,23.0,facebook,0,en,content,google,omg,Web,Mac Desktop,Safari,NDF
wzhqczahhy,2014-04-21,2014-04-21 00:00:26,2014-04-21,MALE,59.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US
77yfq9prbq,2013-11-26,2013-11-26 05:33:14,2013-11-28,FEMALE,26.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US
w2geanfidl,2013-05-14,2013-05-14 04:15:35,2013-07-10,MALE,29.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
q7yrey6ntu,2012-03-19,2012-03-19 18:45:52,,MALE,31.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
3w818gkscp,2013-07-27,2013-07-27 21:39:20,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
59410r9d3e,2012-10-16,2012-10-16 17:59:02,,FEMALE,32.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
zbf3xyq24h,2012-11-11,2012-11-11 16:55:05,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
815k0ah94a,2014-04-23,2014-04-23 22:12:23,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
cwmelrzyl3,2012-02-28,2012-02-28 09:42:20,2012-03-01,FEMALE,25.0,facebook,0,en,other,other,,Web,Other/Unknown,-unknown-,US
s82e3nev91,2013-04-03,2013-04-03 23:14:38,2013-04-09,FEMALE,31.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Chrome,IT
vxa9e67lwl,2012-06-09,2012-06-09 08:38:33,2012-06-09,-unknown-,32.0,basic,3,en,sem-non-brand,google,linked,Web,Windows Desktop,Firefox,US
porhge959r,2014-01-31,2014-01-31 16:52:15,2014-03-24,MALE,28.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
d67ey9izyz,2014-05-09,2014-05-09 23:47:19,,FEMALE,35.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
gygpucfunn,2012-07-12,2012-07-12 05:24:26,,FEMALE,32.0,facebook,0,zh,other,craigslist,linked,Web,Windows Desktop,Chrome,NDF
2rjhobzqym,2013-08-05,2013-08-05 21:44:32,,-unknown-,,basic,0,es,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
gtmhd94vtg,2013-04-04,2013-04-04 09:45:39,2013-06-22,MALE,35.0,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,other
e3kdg07a88,2014-03-07,2014-03-07 18:55:44,2014-04-18,MALE,33.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
4t1sjg5kwz,2013-03-25,2013-03-25 02:14:57,2013-03-25,MALE,37.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,FR
d5qvgm8ch5,2012-11-06,2012-11-06 01:15:04,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,NDF
wm7tre1hqm,2014-01-30,2014-01-30 19:26:03,2014-03-09,FEMALE,33.0,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,GB
6mep47ohzq,2014-03-03,2014-03-03 19:25:20,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
qpr0zyxy7z,2013-07-18,2013-07-18 06:04:56,,MALE,46.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,NDF
hog58qrcyg,2012-05-05,2012-05-05 21:47:21,2012-10-16,-unknown-,,basic,0,en,direct,direct,product,Web,Mac Desktop,Safari,US
319nure7cj,2013-07-11,2013-07-11 04:25:41,2013-07-27,FEMALE,37.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
y20jv7mmew,2014-03-26,2014-03-26 23:25:26,,MALE,37.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
k7v625l1br,2014-06-16,2014-06-16 22:10:34,2014-06-17,FEMALE,36.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
jtkozy61m7,2013-09-23,2013-09-23 21:02:43,2013-09-25,MALE,47.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
ertb5pu7fo,2011-09-14,2011-09-14 01:18:03,,FEMALE,,basic,0,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
301z3kw1e6,2014-01-02,2014-01-02 22:45:35,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
zbwytrie3w,2014-05-16,2014-05-16 16:47:59,2014-05-31,MALE,29.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
2sb73htow0,2014-01-09,2014-01-09 23:21:28,2014-01-10,MALE,38.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
abk57mfbo8,2011-11-05,2011-11-05 21:45:53,2011-11-06,FEMALE,57.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,other
zmj31iyty0,2013-08-11,2013-08-11 00:57:22,2013-10-30,FEMALE,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
yvsryjrxct,2013-07-12,2013-07-12 16:11:42,2013-07-15,FEMALE,42.0,facebook,12,en,api,other,untracked,Moweb,iPhone,-unknown-,US
ivnlzrdzlh,2012-12-16,2012-12-16 22:13:23,2012-12-19,FEMALE,28.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US
z6j3xqwnoc,2013-11-08,2013-11-08 18:17:00,,FEMALE,25.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
vh3t7933jt,2014-04-29,2014-04-29 06:10:39,2014-06-07,MALE,33.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,other
xn4e7vzzwn,2011-08-30,2011-08-30 16:22:16,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
xol2fkqsrw,2013-05-13,2013-05-13 22:56:59,2013-06-01,-unknown-,48.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US
m4mnpc0rqs,2013-07-29,2013-07-29 05:54:08,2013-07-29,FEMALE,45.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
9s8xvs6kb0,2014-03-28,2014-03-28 15:05:39,,-unknown-,,basic,25,en,direct,direct,,iOS,Other/Unknown,-unknown-,NDF
ylk21rmhyd,2010-06-21,2010-06-21 14:32:09,,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
i63ggog5t5,2013-01-02,2013-01-02 21:29:47,,MALE,46.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
6tzaxixpkn,2013-10-27,2013-10-27 22:21:57,,FEMALE,26.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
zetf38wciy,2012-10-01,2012-10-01 04:53:58,,MALE,45.0,facebook,0,en,sem-non-brand,vast,omg,Web,iPad,Mobile Safari,NDF
2yt1xmjf2u,2013-12-16,2013-12-16 06:32:11,,FEMALE,25.0,facebook,0,en,seo,facebook,linked,Web,Mac Desktop,Chrome,NDF
bw8j9vl98e,2013-08-20,2013-08-20 19:17:15,,-unknown-,,basic,0,en,content,google,omg,Web,Windows Desktop,IE,NDF
4we4w19g4z,2012-09-30,2012-09-30 02:11:22,2012-09-30,MALE,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
j0r7he3pa1,2013-03-28,2013-03-28 01:52:24,2013-09-13,-unknown-,,basic,24,en,direct,direct,omg,Moweb,Mac Desktop,Firefox,US
yfowncjcd4,2013-08-04,2013-08-04 16:35:38,2013-08-04,MALE,39.0,facebook,0,en,direct,direct,omg,Web,Desktop (Other),Chrome,US
n7s2myggx2,2013-12-24,2013-12-24 03:49:41,,MALE,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
dx9g7x25q7,2014-03-30,2014-03-30 23:48:43,,-unknown-,,basic,0,en,content,google,omg,Web,Mac Desktop,Firefox,NDF
e2c0d5wvqy,2013-06-29,2013-06-29 05:50:19,,FEMALE,44.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
0z75ewq3sz,2013-08-11,2013-08-11 18:34:46,,-unknown-,,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
topml9ap61,2014-05-30,2014-05-30 08:33:49,2014-08-23,FEMALE,22.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
4fmtrs8of8,2013-06-22,2013-06-22 23:10:44,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
gsoklbc2tx,2012-06-16,2012-06-16 18:33:10,,FEMALE,25.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
3drddpmj5d,2013-03-22,2013-03-22 01:37:40,2013-03-22,MALE,,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,US
a60nkmg3xc,2012-02-06,2012-02-06 18:59:00,,FEMALE,77.0,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
qxnt9ppvzy,2013-08-06,2013-08-06 18:52:21,,FEMALE,36.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
mvoi7sti9m,2011-12-06,2011-12-06 06:34:21,2011-12-08,-unknown-,19.0,basic,0,en,other,other,linked,Web,Mac Desktop,Firefox,US
nfe63yiij1,2013-09-30,2013-09-30 16:07:47,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
7x9vijidpl,2014-04-24,2014-04-24 21:13:24,2014-04-25,-unknown-,105.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,other
d55dumzv1c,2013-02-21,2013-02-21 20:35:50,2013-02-25,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
nrtsd6d3sf,2014-04-02,2014-04-02 23:21:20,2014-04-08,FEMALE,37.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
uumnzh4okh,2013-09-23,2013-09-23 19:21:54,2013-09-23,-unknown-,,basic,0,en,direct,direct,untracked,Web,Desktop (Other),Firefox,US
t4n4xh19q5,2014-05-01,2014-05-01 22:20:22,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
lq7gdgt5gb,2012-11-24,2012-11-24 17:41:33,,-unknown-,26.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
tip53wgef1,2012-02-20,2012-02-20 20:36:02,2012-11-10,FEMALE,33.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
hk2q3pxfkj,2014-06-23,2014-06-23 23:04:09,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
kbhtyrnwt5,2014-06-30,2014-06-30 14:53:38,,-unknown-,,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,NDF
3tfwdda2nh,2013-04-16,2013-04-16 02:51:42,2013-04-24,FEMALE,,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,FR
0mmzzbz6tt,2013-11-08,2013-11-08 22:27:44,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
2o5mzpr88h,2013-09-26,2013-09-26 14:46:11,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
orn63og7eo,2014-03-01,2014-03-01 06:39:02,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF
2omxiav804,2014-03-04,2014-03-04 05:51:05,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
1zzm8m2v1g,2014-02-14,2014-02-14 04:31:03,2014-04-02,FEMALE,31.0,facebook,12,en,api,other,untracked,iOS,Mac Desktop,Safari,other
jaahclt8tc,2013-06-18,2013-06-18 05:11:56,,FEMALE,33.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
4jas6k2quy,2014-01-07,2014-01-07 22:16:28,2015-01-07,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US
nxo8ndgh4h,2014-05-16,2014-05-16 16:15:26,2014-06-03,FEMALE,47.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US
l5m7b8e4a3,2012-11-12,2012-11-12 21:51:11,,-unknown-,26.0,basic,0,en,other,other,tracked-other,Web,Mac Desktop,Chrome,NDF
wo3mj3jvrd,2012-08-03,2012-08-03 07:59:18,2012-08-05,MALE,39.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,AU
rp73d7q7hj,2011-07-17,2011-07-17 09:14:59,2011-07-19,MALE,32.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
nz8ixrlv85,2013-03-08,2013-03-08 03:02:07,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
01cgklarcl,2013-02-13,2013-02-13 19:08:01,2013-02-13,MALE,35.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NL
m4g1eu7bxa,2013-10-12,2013-10-12 14:58:51,2013-10-13,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
nha1mv4rm8,2014-02-18,2014-02-18 01:30:45,2014-02-18,MALE,24.0,basic,24,en,direct,direct,linked,Moweb,Windows Desktop,Firefox,US
9ujrrp7xls,2012-10-13,2012-10-13 14:59:01,,FEMALE,,basic,0,en,other,other,tracked-other,Web,Windows Desktop,IE,NDF
pvay58ehbw,2014-03-27,2014-03-27 03:45:22,,MALE,,facebook,12,en,api,other,linked,Moweb,Android Phone,Mobile Firefox,NDF
niirg4hluo,2014-03-27,2014-03-27 23:22:41,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF
17ej4xs7vk,2012-04-18,2012-04-18 00:50:22,2012-05-02,MALE,37.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
niybyeko5m,2013-10-28,2013-10-28 03:41:36,2013-10-30,FEMALE,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
v5cwqp3atg,2014-06-20,2014-06-20 00:27:17,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
a3xy29ecs1,2013-11-26,2013-11-26 09:58:54,2013-12-11,MALE,27.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR
fc2dnk2m9w,2013-11-27,2013-11-27 01:58:42,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
fpr6u4qmeg,2013-07-29,2013-07-29 18:28:55,2013-10-08,FEMALE,27.0,basic,24,en,direct,direct,omg,Moweb,Windows Desktop,Chrome,CA
vohf7d32jd,2014-05-15,2014-05-15 21:30:45,2015-02-26,-unknown-,26.0,basic,23,en,direct,direct,untracked,Android,Android Phone,-unknown-,US
sz38190k6i,2014-01-25,2014-01-25 19:15:25,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
96bis8gzez,2014-03-18,2014-03-18 20:52:35,,FEMALE,33.0,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,NDF
l11dj0rq04,2014-03-07,2014-03-07 00:12:59,,FEMALE,41.0,facebook,0,en,direct,direct,tracked-other,Web,iPhone,Mobile Safari,NDF
mk3yescpzo,2013-05-08,2013-05-08 20:03:41,,MALE,57.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
9qu8bpe2n6,2013-11-17,2013-11-17 19:40:05,,-unknown-,58.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
fmb2xyzkug,2013-08-18,2013-08-18 16:41:44,2013-08-18,MALE,34.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
lcb6ibimno,2014-04-11,2014-04-11 05:27:49,2014-04-22,MALE,29.0,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US
236w6tyken,2013-10-12,2013-10-12 19:59:35,,FEMALE,23.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
sg1dxpm7o2,2013-09-23,2013-09-23 00:07:45,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,NDF
uatkha8m1f,2012-11-06,2012-11-06 19:14:50,2012-11-15,MALE,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
wl8jk1jv2u,2013-08-02,2013-08-02 17:42:39,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
75u9ofierv,2014-06-01,2014-06-01 14:19:54,2014-06-02,FEMALE,25.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
pioo0gvyz0,2013-01-25,2013-01-25 21:54:06,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
mi13wb2x8m,2014-01-29,2014-01-29 01:40:21,,MALE,22.0,facebook,0,en,seo,facebook,linked,Web,Windows Desktop,Firefox,NDF
zn3bfze1dh,2014-03-03,2014-03-03 22:32:11,,FEMALE,39.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
45gp9967sc,2011-08-02,2011-08-02 18:57:46,,FEMALE,32.0,basic,6,en,direct,other,untracked,Web,iPhone,-unknown-,NDF
s87j5w4g8d,2013-11-12,2013-11-12 21:02:49,2013-11-14,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,US
mmfojwi5ej,2013-11-20,2013-11-20 15:18:05,2014-01-05,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
1bhb7tdpdt,2010-11-26,2010-11-26 09:36:47,2010-12-03,MALE,28.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
mekw2qwzt3,2013-12-17,2013-12-17 02:50:50,,MALE,26.0,facebook,0,en,seo,google,linked,Web,Windows Desktop,Chrome,NDF
ujhn7w69t6,2012-12-26,2012-12-26 03:57:01,,-unknown-,,basic,0,en,content,facebook,omg,Web,Windows Desktop,Chrome,NDF
jsxa92c6jg,2013-02-03,2013-02-03 20:02:02,2013-06-06,MALE,42.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
k9meslvxrn,2013-07-28,2013-07-28 02:38:01,,FEMALE,51.0,facebook,0,en,direct,direct,untracked,Web,Android Phone,Android Browser,NDF
wkohqf94we,2013-11-22,2013-11-22 08:12:27,,-unknown-,28.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
i0whh7oc0q,2012-06-20,2012-06-20 10:04:04,2012-06-21,MALE,31.0,basic,3,en,direct,direct,linked,Web,Mac Desktop,Safari,other
wejzkccjy0,2011-08-25,2011-08-25 10:22:19,,-unknown-,46.0,facebook,2,en,remarketing,google,linked,Web,Windows Desktop,Chrome,NDF
vlgcck2xwp,2013-12-30,2013-12-30 00:24:36,,MALE,33.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
7bbyqbhhmo,2013-12-30,2013-12-30 23:41:40,,FEMALE,41.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
y7oagjps12,2012-07-31,2012-07-31 21:32:15,2012-08-03,MALE,31.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
zlqfmt6gne,2011-08-25,2011-08-25 13:54:49,,MALE,45.0,basic,0,en,seo,google,omg,Web,Mac Desktop,Chrome,NDF
jbg83q0cb0,2012-08-18,2012-08-18 22:14:39,2013-07-21,FEMALE,59.0,basic,1,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US
9c88o6e6rs,2014-03-07,2014-03-07 18:26:31,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,NDF
28dp282gsd,2014-01-29,2014-01-29 17:11:57,,-unknown-,,basic,0,en,other,padmapper,untracked,Web,Mac Desktop,Safari,NDF
53d0mbec8q,2014-02-28,2014-02-28 05:36:03,2015-01-17,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
s3twp1swrx,2014-01-29,2014-01-29 17:46:46,,-unknown-,37.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
6hzl771db6,2014-01-05,2014-01-05 22:23:58,,FEMALE,40.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
6kmhfmlcht,2012-07-17,2012-07-17 03:49:22,,FEMALE,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
6t1se18a91,2013-06-02,2013-06-02 15:17:38,,FEMALE,22.0,basic,0,zh,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
erdhi1s5uc,2013-04-09,2013-04-09 19:51:12,2013-04-10,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,IT
g6v454sm48,2013-09-09,2013-09-09 23:19:53,,-unknown-,28.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
9zi4r5tt55,2014-05-09,2014-05-09 04:26:06,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
j9ozmao5ih,2013-09-24,2013-09-24 20:38:22,,MALE,29.0,basic,0,en,seo,facebook,linked,Web,iPad,Mobile Safari,NDF
c373pny2pc,2012-07-31,2012-07-31 04:36:13,,MALE,32.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
yfz5cogf8t,2014-02-21,2014-02-21 04:47:15,2014-02-21,MALE,36.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
0ocl3lthvq,2012-12-06,2012-12-06 04:12:45,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
svs4o2ocfp,2014-02-14,2014-02-14 23:21:53,2014-02-17,FEMALE,27.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,other
y6rmrmw653,2013-12-04,2013-12-04 18:20:47,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
uojfd96jdy,2013-01-14,2013-01-14 06:28:37,2013-01-16,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
kjm64ug41x,2014-05-01,2014-05-01 05:30:20,2014-05-22,OTHER,29.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,other
zsy37cbj8m,2011-08-09,2011-08-09 21:42:24,2011-08-13,-unknown-,,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,FR
1ytbgsrlm2,2013-05-13,2013-05-13 00:00:08,2013-05-14,FEMALE,105.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other
jv8v3u4fqz,2013-03-19,2013-03-19 09:28:41,,MALE,,facebook,12,en,api,other,untracked,Moweb,Other/Unknown,-unknown-,NDF
hsa4r4yjwo,2013-12-25,2013-12-25 12:29:54,,MALE,27.0,facebook,0,en,other,other,untracked,Web,Mac Desktop,Chrome,NDF
3dmpu6zi00,2013-04-12,2013-04-12 18:50:20,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF
zui71y6y2e,2012-11-17,2012-11-17 16:29:55,,FEMALE,26.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
sk4vwnkhbp,2013-08-10,2013-08-10 05:50:57,2014-07-24,-unknown-,28.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
1d4kwu0b0f,2013-12-28,2013-12-28 20:08:19,2013-12-31,FEMALE,34.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR
736mmg2adv,2012-07-26,2012-07-26 22:59:22,,MALE,44.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,IE,NDF
ycppqdjr2i,2013-05-28,2013-05-28 08:16:09,,FEMALE,41.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
sr1kgsewnv,2012-06-11,2012-06-11 06:06:46,2012-06-11,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,other
pxl2jo3qjc,2013-03-01,2013-03-01 05:38:25,2013-03-14,FEMALE,21.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
bw8eckcvpf,2013-06-11,2013-06-11 16:36:45,2014-02-03,MALE,60.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,CA
m2f0buy6u6,2013-01-30,2013-01-30 18:01:52,2013-01-31,FEMALE,30.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
xn2hve4tha,2013-02-05,2013-02-05 23:01:12,,FEMALE,37.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
jdharm7avp,2012-09-27,2012-09-27 19:50:38,,MALE,,basic,0,en,seo,google,linked,Web,iPad,Mobile Safari,NDF
zbczhs135m,2012-12-17,2012-12-17 00:08:34,2012-12-17,FEMALE,38.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
a5e0jv5ml9,2014-03-28,2014-03-28 23:26:20,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
gecmuzmfk7,2012-11-24,2012-11-24 01:47:35,,-unknown-,,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Firefox,NDF
93onhp6esf,2012-12-07,2012-12-07 22:38:39,,MALE,34.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
42kw06jowt,2014-06-18,2014-06-18 17:25:54,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,NDF
bh6z71z4gt,2013-02-18,2013-02-18 22:02:57,2013-05-30,MALE,22.0,facebook,0,en,remarketing,google,linked,Web,Mac Desktop,Chrome,IT
6deyq0xgfy,2013-02-27,2013-02-27 07:27:26,,-unknown-,,basic,0,en,direct,direct,product,Web,Mac Desktop,Safari,NDF
bv3bl9qz4v,2012-08-29,2012-08-29 04:58:49,,MALE,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
93zpqb39tw,2013-10-10,2013-10-10 16:51:55,,-unknown-,,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,NDF
c3wq11tl2e,2014-05-16,2014-05-16 00:30:23,,-unknown-,,basic,0,en,seo,bing,linked,Web,Windows Desktop,IE,NDF
qrlrfabnpq,2013-09-20,2013-09-20 20:28:03,,MALE,57.0,basic,0,en,direct,direct,tracked-other,Web,Windows Desktop,Chrome,NDF
k1li0zwll8,2014-03-05,2014-03-05 19:15:14,2014-09-19,FEMALE,25.0,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US
oj47sthbv2,2014-01-17,2014-01-17 18:26:06,,-unknown-,,basic,0,en,content,google,omg,Web,Windows Desktop,Chrome,NDF
frhplp9fkp,2013-09-22,2013-09-22 02:22:24,,-unknown-,,basic,0,en,seo,facebook,untracked,Web,Mac Desktop,Safari,NDF
